;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
146;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1198;5;0;0;5;23;0;0;0;1;0;0;18;3;0;6,0;14;2;0;0;0;0;2,0;65,18;25;6,0;6,0;69;22;41;10;33;26;0;2;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;5;1;1,5;5,25;0;2,75;2,5;181 days 23:59:59.000000000
1657;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;599;33;0;0;44;54;1;1;0;2;1;0;9;1;0;33,5;36;5;0;0;1;0;5,0;87,31;48;33,5;33,5;138;38;78;52;40;45;1;2;5;0;0,0;2,75;0,0;0,0;0,0;0,0;0,0;4;5;5;5;1,9;0;6;1,5;3,4;1;0,0;4,75;181 days 23:59:59.000000000
2371;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;747;6;0;0;12;27;1;1;1;6;1;0;10;1;0;49,0;62;10;0;0;5;0;12,0;68,77;322;49,0;49,0;333;96;123;99;106;125;3;2;10;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;5;5;2,0;6;6;3,0;6,375;0;1,375;5,0;181 days 23:59:59.000000000
2455;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1188;11;0;0;4;19;0;0;0;0;3;0;10;1;0;4,5;2;0;0;0;0;0;1,0;0,0;22;4,5;4,5;38;14;27;17;9;12;0;2;0;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;0;0;0;0,0;5;6;2,75;5,5;0;2,75;0,0;181 days 23:59:59.000000000
2491;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1203;4;0;0;3;24;0;0;0;2;0;0;18;3;0;38,0;29;8;0;0;0;0;4,0;73,17;89;38,0;38,0;117;47;72;43;35;38;1;2;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;4;4;3;1,4;5;6;2,75;6,9;0;2,75;3,5;181 days 23:59:59.000000000
5930;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1212;6;0;0;18;35;1;1;2;6;2;0;15;2;0;51,5;95;8;1;0;0;0;9,0;69,06;22;51,5;51,5;235;37;99;51;84;94;6;2;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;5;2,0;6;6;3,0;7,75;0;2,75;5,0;181 days 23:59:59.000000000
7593;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1192;6;0;0;33;45;0;0;1;5;2;0;10;1;0;58,0;181;6;0;0;2;0;20,0;65,82;4;58,0;58,0;532;90;121;216;205;106;5;2;6;0;4,3;0,0;4,3;0,0;0,0;0,0;2,15;4;4;4;5;1,7;5;6;2,75;6,6;0;2,15;4,25;181 days 23:59:59.000000000
7701;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1183;6;1;0;8;23;0;0;1;1;1;0;14;2;0;33,0;27;5;0;0;0;0;4,0;78,91;81;33,0;33,0;110;31;57;49;47;13;1;2;5;0;4,8;0,0;4,8;0,0;0,0;0,0;2,4;3;5;5;5;1,8;5;6;2,75;6,95;0;2,4;4,5;181 days 23:59:59.000000000
8302;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1222;48;0;0;5;22;0;0;8;3;1;0;22;3;0;3,5;50;14;1;0;0;0;6,0;80,63;14;3,5;3,5;171;38;84;42;57;63;9;2;14;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;5;4;1,8;5;6;2,75;7,3;0;2,75;4,5;181 days 23:59:59.000000000
8417;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1220;5;0;0;0;14;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1,0;0,0;1;0,0;0,0;30;6;18;9;8;13;0;0;0;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;0;0;0;0;0,0;0;1;0,25;2,175;1;1,925;0,0;181 days 23:59:59.000000000
9779;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1200;41;0;0;4;21;0;0;0;1;0;0;14;2;0;4,5;37;4;0;0;0;0;4,0;84,07;26;4,5;4,5;105;32;60;21;71;13;0;2;4;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;5;5;5;1,9;5;6;2,75;6,575;0;1,925;4,75;181 days 23:59:59.000000000
10435;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1209;5;0;0;5;20;0;0;3;3;0;0;12;2;0;9,0;54;9;1;0;33;0;6,0;75,09;165;9,0;9,0;180;22;88;59;37;79;5;2;9;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;4;4;5;1,6;5;6;2,75;7,1;0;2,75;4,0;181 days 23:59:59.000000000
