;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
869;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;59;3;0;0;119;128;0;0;0;0;7;0;8;1;0;7,0;44;5;0;0;0;0;11,0;78,46;33;7,0;7,0;308;0;139;109;125;67;7;2;5;0;3,0;0,0;3,0;0,0;2,75;2,75;2,875;3;5;5;4;1,7;5;2;1,75;6,325;0;2,875;4,25;182 days 00:00:00.000000000
1044;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;99;3;0;0;13;69;0;0;3;0;5;0;0;0;0;0,0;21;3;0;0;0;0;4,0;101,2;34;0,0;0,0;119;0;75;34;34;43;8;0;3;0;2,6;0,0;2,6;2,2;0,0;2,2;2,4;0;5;3;2;1,0;0;0;0,0;3,4;1;2,4000000000000004;2,5;182 days 00:00:00.000000000
1685;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;46;32;0;0;20;110;0;0;0;0;2;0;17;2;0;0,5;17;3;0;0;0;0;4,0;53,66;101;0,5;0,5;107;0;67;28;10;68;1;2;3;0;3,0;0,0;3,0;2,2;0,0;2,2;2,6;4;0;0;0;0,4;6;6;3,0;6,0;0;2,6;1,0;182 days 00:00:00.000000000
1922;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;50;36;0;0;498;484;0;1;0;0;14;0;12;2;0;0,0;77;9;0;0;0;0;17,0;70,45;80;0,0;0,0;460;0;148;195;216;46;3;2;9;0;2,8;0,0;2,8;2,75;0,0;2,75;2,775;4;3;5;5;1,7;5;6;2,75;7,225;0;2,775;4,25;182 days 00:00:00.000000000
3818;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;149;3;0;0;98;207;0;0;0;0;4;0;12;2;0;1,5;29;5;0;0;0;0;4,0;80,44;13;1,5;1,5;106;0;77;25;36;39;6;2;5;0;2,3;0,0;2,3;4,95;0,0;4,95;3,625;3;3;5;3;1,4;5;5;2,5;7,525;0;3,625;3,5;182 days 00:00:00.000000000
4075;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;172;22;0;0;28;104;0;0;0;0;1;0;0;0;0;0,0;4;1;0;0;0;0;2,0;44,95;14;0,0;0,0;52;0;33;10;19;23;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;0;0;0;0,3;0;0;0,0;0,3;1;0,0;0,75;182 days 00:00:00.000000000
4564;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;94;21;0;0;29;69;0;0;0;0;4;0;11;1;0;5,0;32;4;0;0;0;0;5,0;83,65;9;5,0;5,0;144;0;96;39;43;62;0;1;4;0;1,4;0,0;1,4;3,3;0,0;3,3;2,35;4;3;3;4;1,4;0;4;1,0;4,75;0;2,3499999999999996;3,5;182 days 00:00:00.000000000
4654;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;210;33;0;0;166;171;0;0;0;0;3;0;18;3;0;3,0;82;5;0;0;0;0;10,0;81,41;254;3,0;3,0;260;0;136;37;98;118;7;2;5;0;2,5;0,0;2,5;0,0;2,2;2,2;2,35;2;0;3;3;0,8;4;3;1,75;4,9;0;2,35;2,0;182 days 00:00:00.000000000
5643;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;185;13;0;0;1;87;0;0;0;0;1;0;20;3;0;0,0;7;2;0;0;0;0;1,0;87,1;7;0,0;0,0;49;0;33;11;11;27;0;1;2;0;0,0;3,5;3,5;0,0;1,65;1,65;2,575;4;0;0;2;0,6;0;6;1,5;4,675;0;2,575;1,5;182 days 00:00:00.000000000
7735;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;187;9;0;0;138;228;0;0;3;0;5;0;11;1;0;0,5;45;7;0;0;0;0;10,0;80,06;18;0,5;0,5;266;0;125;67;97;97;5;2;7;0;0,0;0,0;0,0;2,2;0,0;2,2;1,1;4;5;5;5;1,9;5;6;2,75;5,75;0;1,1;4,75;182 days 00:00:00.000000000
8484;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;211;21;0;0;27;60;0;0;2;0;0;0;16;2;0;0,0;14;3;0;0;0;0;2,0;58,56;51;0,0;0,0;68;0;31;24;22;17;5;1;3;0;5,0;0,0;5,0;2,75;0,0;2,75;3,875;4;0;0;0;0,4;6;0;1,5;5,775;0;3,875;1,0;182 days 00:00:00.000000000
9063;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;93;43;0;0;16;65;0;0;0;0;4;0;17;2;0;0,0;13;4;0;0;0;0;3,0;85,34;56;0,0;0,0;98;0;53;24;30;43;1;1;4;0;1,6;0,0;1,6;2,2;0,0;2,2;1,9;4;2;5;5;1,6;0;6;1,5;5,0;0;1,9000000000000001;4,0;182 days 00:00:00.000000000
9513;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;182;15;0;0;55;146;0;0;4;0;3;0;14;2;0;3,0;29;5;0;0;0;0;6,0;74,4;24;3,0;3,0;168;0;95;14;99;55;0;2;5;0;2,5;0,0;2,5;2,2;0,0;2,2;2,35;3;2;0;4;0,9;4;6;2,5;5,75;0;2,35;2,25;182 days 00:00:00.000000000
9611;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;41;11;0;0;26;104;0;0;0;0;1;0;15;2;0;3,0;0;0;0;0;0;0;3,0;0,0;7;3,0;3,0;83;0;55;23;27;33;0;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;4;0;1,0;1,0;1;0,0;0,0;182 days 00:00:00.000000000
10065;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;152;5;0;0;25;150;0;0;0;0;4;0;21;3;0;1,0;18;3;0;0;0;0;14,0;77,13;313;1,0;1,0;365;0;153;103;137;125;0;1;3;0;2,0;0,0;2,0;2,2;0,0;2,2;2,1;2;4;0;3;0,9;5;0;1,25;4,25;0;2,1;2,25;182 days 00:00:00.000000000
11000;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;146;7;0;0;11;146;0;0;0;0;3;0;18;3;0;2,0;10;4;0;0;0;0;4,0;81,28;40;2,0;2,0;112;0;65;28;31;53;0;2;4;0;2,9;0,0;2,9;2,2;0,0;2,2;2,55;3;3;5;4;1,5;5;4;2,25;6,3;0;2,55;3,75;182 days 00:00:00.000000000
11236;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;66;13;0;0;120;135;0;0;0;0;7;0;11;1;0;7,5;18;5;0;0;0;0;7,0;84,36;33;7,5;7,5;197;0;116;30;95;71;1;2;5;0;4,5;0,0;4,5;3,85;0,0;3,85;4,175;3;3;5;3;1,4;5;4;2,25;7,825;0;4,175;3,5;182 days 00:00:00.000000000
11419;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;201;27;0;0;106;120;0;0;0;0;10;0;11;1;0;10,0;41;6;0;0;0;0;12,0;69,24;121;10,0;10,0;326;0;142;104;127;82;13;2;6;0;1,6;0,0;1,6;2,2;0,0;2,2;1,9;4;2;5;5;1,6;5;2;1,75;5,25;0;1,9000000000000001;4,0;182 days 00:00:00.000000000
12909;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;143;10;0;0;104;220;0;0;0;0;7;0;12;2;0;12,5;31;4;0;0;0;0;11,0;75,87;43;12,5;12,5;310;0;132;132;137;41;0;2;4;0;3,0;0,0;3,0;2,75;0,0;2,75;2,875;4;2;5;5;1,6;5;6;2,75;7,225;0;2,875;4,0;182 days 00:00:00.000000000
13040;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;243;5;0;0;198;283;0;0;0;0;9;0;16;2;0;6,5;64;5;0;0;0;0;7,0;73,87;14;6,5;6,5;192;0;133;21;50;121;0;2;5;0;3,3;0,0;3,3;2,2;0,0;2,2;2,75;5;3;5;5;1,8;4;6;2,5;7,05;0;2,75;4,5;182 days 00:00:00.000000000
13301;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
13455;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;231;19;0;0;17;103;0;0;0;0;0;0;0;0;0;0,0;16;5;0;0;0;0;3,0;95,68;29;0,0;0,0;82;0;52;42;29;11;0;0;5;0;0,0;0,0;0,0;0,0;3,85;3,85;1,925;0;4;0;2;0,6;0;0;0,0;2,525;1;1,925;1,5;182 days 00:00:00.000000000
13570;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;216;7;0;0;6;48;0;0;0;0;2;0;11;1;0;5,0;4;1;0;0;0;0;1,0;45,14;17;5,0;5,0;42;0;34;9;8;25;0;1;1;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;2;0;0;0;0,2;0;4;1,0;2,85;1;1,6500000000000001;0,5;182 days 00:00:00.000000000
14020;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;189;5;0;0;0;84;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;15;0,0;0,0;16;0;13;4;2;9;1;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
14084;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;139;3;0;0;2;83;0;0;0;0;0;0;12;2;0;0,0;7;2;0;0;0;0;1,0;57,98;45;0,0;0,0;47;0;32;11;20;16;0;1;2;0;1,1;0,0;1,1;0,0;0,0;0,0;0,55;3;2;0;0;0,5;4;0;1,0;2,05;1;0,55;1,25;182 days 00:00:00.000000000
14523;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;44;91;0;0;83;156;0;0;0;0;4;0;13;2;0;0,0;29;5;0;0;0;0;4,0;75,67;28;0,0;0,0;119;0;78;11;30;75;3;2;5;0;2,1;0,0;2,1;2,75;0,0;2,75;2,425;4;5;5;5;1,9;5;6;2,75;7,075;0;2,425;4,75;182 days 00:00:00.000000000
15108;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;212;98;0;0;13;60;0;0;0;0;3;0;0;0;0;0,0;73;7;0;0;0;0;6,0;81,86;124;0,0;0,0;172;0;101;20;44;88;20;0;7;0;1,1;0,0;1,1;0,0;0,0;0,0;0,55;5;4;0;3;1,2;0;0;0,0;1,75;1;0,55;3,0;182 days 00:00:00.000000000
15321;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;209;26;0;0;30;80;0;0;0;0;3;0;17;2;0;0,0;7;1;0;0;0;0;2,0;24,7;54;0,0;0,0;66;0;44;15;36;15;0;1;1;0;2,7;0,0;2,7;2,2;0,0;2,2;2,45;2;0;0;0;0,2;0;6;1,5;4,15;0;2,45;0,5;182 days 00:00:00.000000000
15644;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;208;8;0;0;3;29;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;0,0;0,0;0;0,0;0,0;12;0;8;0;8;4;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
15832;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;240;6;0;0;47;191;0;0;0;0;9;0;8;1;0;15,5;54;5;0;0;0;0;18,0;71,47;392;15,5;15,5;476;0;167;178;174;123;1;2;5;0;3,6;0,0;3,6;2,75;0,0;2,75;3,175;4;4;5;5;1,8;6;6;3,0;7,975;0;3,175;4,5;182 days 00:00:00.000000000
16218;Letras;2011.2;5;Fundamentos da Educação Especial;70;2011-06-30 21:00:00;2011-12-29 21:00:00;242;6;0;0;32;157;0;0;0;0;3;0;10;1;0;6,5;28;7;0;0;0;0;6,0;75,03;112;6,5;6,5;169;0;95;39;85;45;0;2;7;0;3,0;0,0;3,0;3,3;0,0;3,3;3,15;4;5;5;4;1,8;5;5;2,5;7,45;0;3,15;4,5;182 days 00:00:00.000000000
