;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
39;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1890;37;0;0;0;2;0;0;0;0;0;0;21;3;0;23,5;17;2;0;0;0;0;1,0;60,6;30;23,5;23,5;50;13;29;11;18;21;0;2;2;0;0,0;4,95;0,0;0,0;4,95;4,95;2,475;4;4;0;0;0,8;0;0;0,0;3,275;1;2,475;2,0;181 days 23:59:59.000000000
50;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
62;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;841;20;0;0;0;2;0;0;4;1;0;0;11;1;0;7,0;17;7;0;0;2;2;2,0;92,51;55;7,0;7,0;77;9;35;30;22;25;0;2;7;0;0,0;4,95;0,0;5,5;0,0;5,5;2,75;0;3;5;4;1,2;5;5;2,5;6,45;0;2,75;3,0;181 days 23:59:59.000000000
276;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1880;37;1;0;1;1;0;0;4;2;0;0;14;2;0;43,5;31;8;0;0;0;2;5,0;76,88;114;43,5;43,5;137;39;75;55;49;32;1;2;8;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;5;5;5;4;1,9;5;5;2,5;9,35;0;4,95;4,75;181 days 23:59:59.000000000
595;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1901;45;0;0;0;1;0;0;0;2;0;0;15;2;0;38,0;38;4;0;0;0;8;7,0;85,55;173;38,0;38,0;191;22;47;9;67;114;1;2;4;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;2;4;1;3;1,0;5;5;2,5;7,625;0;4,125;2,5;181 days 23:59:59.000000000
665;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
699;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1854;10;3;0;3;3;0;0;0;1;0;0;13;2;0;45,0;18;4;0;0;0;2;2,0;84,14;2;45,0;45,0;59;23;34;8;28;23;0;2;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;4;2;4;4;1,4;3;5;2,0;7,8;0;4,4;3,5;181 days 23:59:59.000000000
748;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1807;10;1;3;5;7;0;0;3;2;0;0;0;2;0;30,0;76;7;0;0;3;2;8,0;73,62;25;30,0;30,0;215;59;106;16;81;90;28;2;7;0;0,0;4,4;0,0;4,4;0,0;4,4;2,2;4;5;5;5;1,9;5;5;2,5;6,6;0;2,2;4,75;181 days 23:59:59.000000000
767;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1891;9;0;0;0;1;0;0;1;0;0;0;21;3;0;36,5;18;5;0;0;0;2;3,0;83,74;65;36,5;36,5;80;24;61;19;15;44;2;2;5;0;4,95;0,0;4,95;4,95;0,0;4,95;4,95;4;5;5;4;1,8;5;5;2,5;9,25;0;4,95;4,5;181 days 23:59:59.000000000
784;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1893;25;0;0;5;6;0;0;2;0;0;0;18;3;0;22,0;40;6;0;0;0;2;5,0;87,08;146;22,0;22,0;154;26;69;24;49;69;12;2;6;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;4;4;4;4;1,6;6;5;2,75;8,75;0;4,4;4,0;181 days 23:59:59.000000000
894;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1632;26;0;0;0;1;0;0;3;0;0;0;10;1;0;36,0;19;3;0;0;1;5;2,0;67,09;23;36,0;36,0;63;17;33;20;21;21;1;2;3;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;5;5;4;0;1,4;5;6;2,75;9,1;0;4,95;3,5;181 days 23:59:59.000000000
932;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1908;4;0;0;0;1;0;0;2;2;0;0;9;1;0;44,5;54;8;0;0;0;2;5,0;77,62;15;44,5;44,5;143;39;55;38;38;67;0;2;8;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;4;5;5;5;1,9;5;5;2,5;9,35;0;4,95;4,75;181 days 23:59:59.000000000
988;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1046;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1653;4;0;0;2;3;0;0;1;2;0;0;19;3;0;44,0;25;5;0;0;0;2;5,0;82,36;56;44,0;44,0;145;44;79;32;52;59;2;2;5;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;2;4;2;4;1,2;5;5;2,5;8,65;0;4,95;3,0;181 days 23:59:59.000000000
1217;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1791;44;0;0;0;3;0;0;0;0;0;0;18;3;0;13,5;24;4;0;0;2;2;4,0;86,93;23;13,5;13,5;111;28;53;13;34;62;2;2;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;4;5;4;4;1,7;6;5;2,75;8,85;0;4,4;4,25;181 days 23:59:59.000000000
1270;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1286;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1297;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1679;8;0;0;0;0;0;0;0;4;0;0;13;2;0;1,0;10;4;0;0;0;4;1,0;83,32;6;1,0;1,0;48;11;26;14;15;17;2;2;4;0;3,85;0,0;3,85;4,95;0,0;4,95;4,4;2;5;5;1;1,3;5;6;2,75;8,45;0;4,4;3,25;181 days 23:59:59.000000000
1364;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1881;3;0;0;0;2;0;0;8;7;0;0;19;3;0;5,0;21;8;0;0;0;2;1,0;87,45;14;5,0;5,0;29;13;20;7;1;21;0;2;8;0;4,4;0,0;4,4;0,0;4,4;4,4;4,4;2;1;1;4;0,8;5;5;2,5;7,7;0;4,4;2,0;181 days 23:59:59.000000000
1462;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1953;5;0;0;0;1;0;0;0;0;0;0;12;2;0;4,5;10;3;0;0;0;2;1,0;72,86;16;4,5;4,5;42;9;33;13;10;19;0;2;3;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;4;5;5;0;1,4;6;5;2,75;8,825;0;4,675000000000001;3,5;181 days 23:59:59.000000000
1538;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1784;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;2;0;1;2;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1601;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1955;5;2;3;22;18;0;0;3;1;0;0;9;1;0;20,0;16;7;0;0;0;2;1,0;93,83;37;20,0;20,0;50;17;32;18;19;13;0;2;7;0;0,0;4,4;0,0;4,95;0,0;4,95;2,475;5;5;0;5;1,5;5;6;2,75;6,725;0;2,475;3,75;181 days 23:59:59.000000000
1610;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
1687;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1847;57;0;0;1;1;0;0;1;0;1;0;15;2;0;12,5;23;4;0;0;0;2;5,0;87,28;107;12,5;12,5;132;18;72;20;45;64;3;2;4;0;3,85;0,0;3,85;0,0;4,4;4,4;4,125;5;5;4;4;1,8;5;5;2,5;8,425;0;4,125;4,5;181 days 23:59:59.000000000
1902;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1869;8;0;0;0;2;0;0;0;1;0;0;7;1;0;33,0;19;4;0;0;0;2;2,0;80,97;1;33,0;33,0;60;23;39;20;21;18;1;2;4;0;4,4;0,0;4,4;4,95;0,0;4,95;4,675;5;4;5;4;1,8;4;6;2,5;8,975;0;4,675000000000001;4,5;181 days 23:59:59.000000000
1935;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1841;4;4;0;9;9;0;0;0;2;0;0;19;3;0;22,0;35;3;0;0;5;21;3,0;101,88;28;22,0;22,0;100;25;54;21;36;42;1;2;3;0;0,0;4,95;0,0;4,4;0,0;4,4;2,2;0;0;2;2;0,4;5;5;2,5;5,1;0;2,2;1,0;181 days 23:59:59.000000000
1954;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1873;6;0;0;4;4;0;0;0;3;0;0;10;1;0;38,5;11;4;0;0;0;2;2,0;87,44;40;38,5;38,5;58;17;38;30;16;12;0;2;4;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;2;4;1;2;0,9;5;5;2,5;8,35;0;4,95;2,25;181 days 23:59:59.000000000
2079;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
