;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
274;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;793;56;0;17;38;107;0;0;0;0;6;0;0;0;0;0,0;0;0;0;0;0;0;3,0;0,0;36;0,0;0,0;85;0;41;29;27;24;5;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
594;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;761;18;0;0;0;49;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1,0;0,0;23;0,0;0,0;27;0;14;5;6;7;9;0;0;0;4,0;4,0;4,0;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;2,0;0,0;180 days 00:00:00.000000000
2793;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;769;5;0;2;2;2;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;9;0,0;0,0;15;0;13;2;7;5;1;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
6735;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;786;6;0;0;0;52;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;7;0,0;0,0;8;0;6;0;3;5;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
9945;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;792;4;0;3;7;66;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;2,0;0,0;3;0,0;0,0;60;0;40;45;12;3;0;0;0;0;9,0;0,0;9,0;8,0;0,0;8,0;4,675;0;0;0;0;0,0;0;0;0,0;4,675;0;8,5;0,0;180 days 00:00:00.000000000
10580;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;757;6;0;4;6;26;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1,0;0,0;27;0,0;0,0;33;0;22;6;15;12;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
15827;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;781;9;0;0;0;52;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;16;0,0;0,0;19;0;10;0;13;6;0;0;0;0;0,0;0,0;0,0;5,0;0,0;5,0;1,375;0;0;0;0;0,0;0;0;0,0;1,375;1;2,5;0,0;180 days 00:00:00.000000000
19859;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;768;16;0;1;2;43;0;0;0;0;0;0;0;0;0;0,0;4;0;0;0;0;0;1,0;0,0;24;0,0;0,0;26;0;14;12;5;8;1;0;0;0;3,0;4,0;4,0;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;2,0;0,0;180 days 00:00:00.000000000
21285;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
24898;Administracao;2010.1;1;Filosofia e Ética;10;2009-12-31 21:00:00;2010-06-29 21:00:00;828;2;0;4;13;54;0;0;0;0;4;0;0;0;0;0,0;5;0;0;0;0;0;0,0;0,0;0;0,0;0,0;15;0;12;5;9;1;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
