;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
273;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;844;10;0;6;15;102;0;0;0;3;1;0;8;1;0;0,0;22;3;0;0;0;0;3,0;70,68;24;0,0;0,0;80;0;44;39;28;13;0;1;3;0;3,0;0,0;3,0;5,0;2,0;5,0;2,2;7;0;6;9;1,1;0;8;1,0;4,3;0;4,0;5,5;182 days 00:00:00.000000000
358;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;846;58;0;11;28;118;0;0;4;4;4;0;13;2;0;10,0;31;4;0;0;0;0;5,0;77,27;106;10,0;10,0;130;0;79;37;56;37;0;2;4;0;6,0;6,0;6,0;6,0;0,0;6,0;3,3;6;6;6;8;1,3;8;7;1,875;6,475;0;6,0;6,5;182 days 00:00:00.000000000
566;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;771;33;0;2;5;104;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;2,0;0,0;43;0,0;0,0;55;0;44;10;27;18;0;0;0;0;0,0;3,0;3,0;3,0;0,0;3,0;1,65;0;0;0;0;0,0;0;0;0,0;1,65;1;3,0;0,0;182 days 00:00:00.000000000
599;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;795;7;0;1;17;116;0;0;0;0;6;0;0;0;0;0,0;1;0;0;0;0;0;1,0;0,0;35;0,0;0,0;48;0;27;9;17;22;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
1409;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;826;16;0;8;22;88;0;0;0;1;2;0;0;0;0;0,0;6;1;0;0;0;0;2,0;20,26;27;0,0;0,0;75;0;42;7;34;33;1;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9;0;0;0;0,45;0;0;0,0;0,45;1;0,0;2,25;182 days 00:00:00.000000000
2553;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;825;18;0;22;29;118;2;2;1;5;3;0;10;1;0;12,5;50;9;1;0;0;0;8,0;72,46;85;12,5;12,5;230;0;140;60;120;50;0;2;9;0;10,0;0,0;10,0;8,0;0,0;8,0;4,95;9;6;9;6;1,5;8;7;1,875;8,325;0;9,0;7,5;182 days 00:00:00.000000000
3384;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;833;9;0;8;38;128;1;1;1;6;5;0;16;2;0;10,0;45;6;0;0;0;0;10,0;62,96;267;10,0;10,0;268;0;144;60;111;94;3;2;6;0;10,0;0,0;10,0;7,0;0,0;7,0;4,675;8;7;7;8;1,5;7;8;1,875;8,05;0;8,5;7,5;182 days 00:00:00.000000000
3458;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;805;16;0;147;321;264;1;1;0;5;11;0;9;1;0;13,5;35;7;0;0;0;0;6,0;68,87;33;13,5;13,5;169;0;90;59;49;46;15;2;7;0;5,0;0,0;5,0;5,0;6,0;6,0;3,025;9;9;9;9;1,8;8;9;2,125;6,95;0;5,5;9,0;182 days 00:00:00.000000000
3506;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;811;38;0;19;31;134;0;0;0;0;3;0;0;0;0;0,0;0;0;0;0;0;0;3,0;0,0;90;0,0;0,0;96;0;67;10;52;25;9;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
3593;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;823;7;0;13;60;143;0;0;0;6;9;0;17;2;0;28,0;69;6;0;0;0;0;7,0;62,59;177;28,0;28,0;193;0;110;35;67;86;5;2;6;0;8,0;8,0;8,0;8,0;0,0;8,0;4,4;9;10;10;10;1,95;10;8;2,25;8,6;0;8,0;9,75;182 days 00:00:00.000000000
4219;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;829;6;0;4;37;138;0;0;0;4;4;0;9;1;0;11,0;17;4;0;0;0;0;6,0;72,25;161;11,0;11,0;177;0;111;87;43;47;0;2;4;0;5,0;5,0;5,0;8,0;0,0;8,0;3,575;7;7;6;7;1,35;7;8;1,875;6,8;0;6,5;6,75;182 days 00:00:00.000000000
4374;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;779;10;0;11;15;104;0;0;0;5;0;0;17;2;0;0,0;27;4;0;0;0;0;3,0;77,1;78;0,0;0,0;100;0;70;31;34;35;0;2;4;0;4,0;0,0;4,0;7,0;0,0;7,0;3,025;6;7;0;6;0,95;8;9;2,125;6,1;0;5,5;4,75;182 days 00:00:00.000000000
5836;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;806;26;0;35;108;197;0;0;0;4;9;0;19;3;0;17,0;24;5;0;0;0;0;5,0;73,76;21;17,0;17,0;148;0;87;33;49;65;1;2;5;0;7,0;0,0;7,0;3,0;0,0;3,0;2,75;7;6;6;7;1,3;10;9;2,375;6,425;0;5,0;6,5;182 days 00:00:00.000000000
5918;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;799;50;0;41;61;146;0;0;3;4;4;0;0;0;0;0,0;37;8;0;0;0;0;3,0;67,67;76;0,0;0,0;78;0;50;17;12;37;12;0;8;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;7;8;1,1;0;0;0,0;1,1;1;0,0;5,5;182 days 00:00:00.000000000
6758;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;791;50;0;4;21;137;0;0;0;0;5;0;13;2;0;22,0;21;0;0;0;0;0;2,0;0,0;0;22,0;22,0;63;0;48;19;15;28;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;8;0;1,0;1,0;1;0,0;0,0;182 days 00:00:00.000000000
7098;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;835;12;0;4;20;114;0;0;0;1;4;0;0;0;0;0,0;4;1;0;0;0;0;1,0;11,89;10;0,0;0,0;47;0;30;14;19;13;1;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,35;0;0;0,0;0,35;1;0,0;1,75;182 days 00:00:00.000000000
7113;Administracao;2010.2;2;Ciência Política;27;2010-06-30 21:00:00;2010-12-29 21:00:00;851;28;0;2;43;141;0;0;0;3;7;0;13;2;0;24,0;60;5;0;0;0;0;7,0;71,23;55;24,0;24,0;200;0;98;49;58;85;8;2;5;0;7,0;0,0;7,0;6,0;0,0;6,0;3,575;7;7;8;8;1,5;10;8;2,25;7,325;0;6,5;7,5;182 days 00:00:00.000000000
